created_time,BI,BI_Simple,open,high,low,close,volume,BI_MA,BI_Simple_MA
2020-12-04,0.021437899210008073,0.010727056019070322,3436.73,3448.4,3417.05,3444.58,25627670500.0,0.026341093783654478,0.012764966699717994
2020-12-05,0.24116205681688804,0.12050739957716702,3436.73,3448.4,3417.05,3444.58,25627670500.0,0.0783727411462567,0.03868875872889042
2020-12-06,0.7280634456661732,0.34991708126036486,3436.73,3448.4,3417.05,3444.58,25627670500.0,0.16382750042378597,0.07999995193392047
2020-12-07,-0.16315974976962425,-0.08145580589254767,3446.65,3449.58,3414.31,3416.6,25452250800.0,0.15710036360810947,0.07664775977441776
2020-12-08,-0.10723229907750702,-0.053604436229205174,3417.69,3428.66,3403.03,3410.18,22690732800.0,0.09893133574084718,0.047908141298844985
2020-12-09,-0.3508225579692769,-0.17370161447189264,3416.08,3422.54,3371.92,3371.96,26074742400.0,0.018983208208975578,0.00839512270879858
2020-12-10,-0.40353925291495013,-0.1991905174906042,3365.73,3384.89,3357.75,3373.28,24730830400.0,0.011214747513161621,0.0046314234401559125
2020-12-11,-0.4949731322559294,-0.24263183049227338,3381.01,3383.18,3325.17,3347.19,29861715800.0,-0.04720295692273955,-0.024090901917584333
2020-12-12,0.2574911001726352,0.12845528455284552,3381.01,3383.18,3325.17,3347.19,29861715800.0,-0.02770778127169381,-0.014373220410371448
2020-12-13,0.3212906124537343,0.15980230642504117,3381.01,3383.18,3325.17,3347.19,29861715800.0,0.004971812233215149,0.0018824923257965808
2020-12-14,-0.13832328901739493,-0.06910907577019151,3349.53,3371.13,3338.63,3369.12,23980792600.0,-0.011004306589525151,-0.006101120853129602
2020-12-15,-0.10809262909124948,-0.054041983028137563,3366.58,3373.56,3348.42,3367.23,22566740200.0,-0.0459297751803389,-0.02355605911366006
2020-12-16,-0.1851241887890624,-0.09235294117647058,3371.26,3378.66,3359.17,3366.98,22081397600.0,-0.13724853862586245,-0.0677830613573436
2020-12-17,-0.0505616438178141,-0.02529182879377432,3367.28,3406.15,3354.01,3404.87,27546363100.0,-0.12598872803068145,-0.06216666364746627
2020-12-18,-0.08829260714567831,-0.044151820294345466,3400.49,3413.81,3382.75,3394.9,28099264100.0,-0.12409475883749857,-0.0612214020539803
2020-12-19,0.2559333741372007,0.1279373368146214,3400.49,3413.81,3382.75,3394.9,28099264100.0,-0.06341916562685079,-0.0310575069253289
2020-12-20,0.3136575588550416,0.15625,3400.49,3413.81,3382.75,3394.9,28099264100.0,0.00830051555014838,0.0044865448237315225
2020-12-21,0.0131580845775112,0.006584362139917695,3394.39,3423.61,3381.12,3420.57,28375979400.0,0.059113637233492444,0.029408164086950628
2020-12-22,-0.2525493774962092,-0.1256586947709769,3410.97,3415.75,3353.86,3356.78,32303765400.0,0.008109589466608003,0.003996766154568385
2020-12-23,-0.129557772200917,-0.06472684085510688,3362.47,3394.21,3360.2,3382.32,29952352700.0,-0.036975248998857124,-0.01845614857344642
2020-12-24,-0.4537273856391424,-0.2231610337972167,3382.19,3394.07,3354.02,3363.11,27504445000.0,-0.06851565866103186,-0.03386134437614894
2020-12-25,-0.026267926820610188,-0.013143071723619977,3351.79,3397.01,3348.35,3396.56,29454689500.0,-0.060333188433967934,-0.02977145324569718
2020-12-26,0.28293146969318306,0.1411042944785276,3351.79,3397.01,3348.35,3396.56,29454689500.0,-0.013527622585743387,-0.006425729680197364
2020-12-27,0.3480252023592494,0.17296222664015903,3351.79,3397.01,3348.35,3396.56,29454689500.0,0.02633106203196296,0.01339967586319597
2020-12-28,-0.15650917148655127,-0.0781448538754765,3396.36,3412.52,3383.65,3397.29,31618154200.0,0.019509405597875663,0.010000372505082867
2020-12-29,-0.2069415767379293,-0.1031719532554257,3399.29,3407.09,3376.09,3379.04,31176918500.0,-0.026778089489637336,-0.013110556501921843
2020-12-30,0.020500922995933507,0.010258514567090685,3375.01,3414.45,3374.42,3414.45,29102354300.0,-0.05609375307554815,-0.027709705045212772
2020-12-31,0.13645110272785732,0.06815703380588876,3419.73,3474.92,3419.73,3473.07,33567392600.0,-0.04376445126051354,-0.021552437878615667
2021-01-01,0.49801666547340956,0.24482758620689654,3419.73,3474.92,3419.73,3473.07,33567392600.0,0.03129215303644834,0.015496190219171679
2021-01-02,0.4879238594793063,0.2403846153846154,3419.73,3474.92,3419.73,3473.07,33567392600.0,0.09304031620447067,0.04600733584314391
2021-01-03,0.6120570233300779,0.2978723404255319,3419.73,3474.92,3419.73,3473.07,33567392600.0,0.1996187571013927,0.09811067326541878
2021-01-04,0.33976632854030514,0.1683873264506942,3474.68,3511.66,3457.21,3502.96,38079080000.0,0.23622218263748423,0.11626371308285022
2021-01-05,0.12868278304014513,0.06429840142095915,3492.19,3528.68,3484.72,3528.68,40799593400.0,0.22079731397218044,0.10858312377709337
2021-01-06,0.023338282128487507,0.011675423234092236,3530.91,3556.8,3513.13,3550.88,37023092600.0,0.18832862194910424,0.09245444343648669
2021-01-07,-0.13055762670336124,-0.06520960229308491,3552.91,3576.2,3526.62,3576.2,40534822600.0,0.19092377642742325,0.09374796859472585
2021-01-08,0.04205938403911588,0.02103960396039604,3577.69,3588.06,3544.89,3570.11,34555789600.0,0.21582387250512775,0.10616912431630803
2021-01-09,0.387282789024974,0.19195612431444242,3577.69,3588.06,3544.89,3570.11,34555789600.0,0.2525020591080318,0.1243388852910432
2021-01-10,0.4428526401797847,0.21869158878504674,3577.69,3588.06,3544.89,3570.11,34555789600.0,0.2831422128532245,0.13939234078895898
2021-01-11,-0.3256530315411969,-0.16148295595919382,3571.32,3597.7,3516.99,3531.5,36247915400.0,0.2007752431517639,0.09876128657234998
2021-01-12,0.002619860026125545,0.001310615989515072,3518.01,3608.34,3517.47,3608.34,32340615300.0,0.15224484320644582,0.07485388663283994
2021-01-13,-0.18749007207060472,-0.09352517985611511,3613.28,3622.35,3575.59,3598.65,38812779100.0,0.07229013366637756,0.03571413460467524
2021-01-14,-0.2219732761660194,-0.11060507482108002,3584.93,3599.06,3559.6,3565.9,34766681900.0,0.016116173195745105,0.007814894477497818
2021-01-15,-0.10140533581489836,-0.050694444444444445,3566.28,3589.27,3533.79,3566.38,32461274400.0,-0.006892638689759245,-0.0036843901090425402
2021-01-16,0.22314355131420976,0.11158798283261803,3566.28,3589.27,3533.79,3566.38,32461274400.0,0.01308788822881298,0.00630686585081004
2021-01-17,0.38459996964420273,0.1906474820143885,3566.28,3589.27,3533.79,3566.38,32461274400.0,0.06460364786356938,0.03189257428155738
2021-01-18,0.15810631315602997,0.07897664071190211,3554.8,3608.77,3544.26,3596.22,30165256500.0,0.07620834077526079,0.037686277956707995
2021-01-19,-0.09175040149758537,-0.045878693623639194,3596.36,3603.15,3553.02,3566.38,32343954100.0,0.028305021723004847,0.013902796162899833
2021-01-20,-0.04332512473837365,-0.021676891615541923,3564.12,3589.96,3556.44,3583.09,27227166100.0,-0.02031275476881099,-0.010134051877159034
2021-01-21,0.17385636924190231,0.0867802108678021,3590.92,3636.24,3585.8,3621.26,32746699500.0,0.02963818530949893,0.014692264805540558
2021-01-22,-0.07596606117977296,-0.03799451625538582,3616.54,3616.54,3585.03,3606.75,32446308400.0,0.021779593188909083,0.010761751581050468
2021-01-23,0.19637331024960503,0.09829059829059829,3616.54,3616.54,3585.03,3606.75,32446308400.0,0.06016593142093006,0.029943329395721807
2021-01-24,0.29637777941933485,0.14766355140186915,3616.54,3616.54,3585.03,3606.75,32446308400.0,0.11200103697946548,0.05577019201801673
2021-01-25,-0.05396993080952874,-0.026994601079784044,3605.36,3637.1,3591.02,3624.24,32734107000.0,0.11674457748000244,0.05814017635448278
2021-01-26,-0.4222642728416554,-0.2081678956324447,3610.97,3610.97,3564.74,3569.43,27813988400.0,0.05220379506441593,0.026164588507976504
2021-01-27,-0.21558521502723843,-0.10746513535684987,3567.55,3578.8,3546.49,3573.34,26410716100.0,-0.00781472340272819,-0.0036466732291473318
2021-01-28,-0.49135675371630444,-0.2409397195410672,3534.67,3549.54,3496.88,3505.18,27086246100.0,-0.07276103008996163,-0.035638309254444264
2021-01-29,-0.40764953712470653,-0.20112359550561798,3521.72,3531.6,3446.55,3483.07,29366266400.0,-0.10435094365267375,-0.05116279944264215
2021-01-30,-0.1672359193759138,-0.08360477741585233,3521.72,3531.6,3446.55,3483.07,29366266400.0,-0.11674202311642776,-0.057355588022673196
2021-01-31,0.09579106464167554,0.047979797979797977,3521.72,3531.6,3446.55,3483.07,29366266400.0,-0.12454855357645045,-0.061235629311473604
2021-02-01,-0.15728135673152652,-0.07854251012145749,3477.17,3506.39,3469.88,3505.28,27756790100.0,-0.1326800831316258,-0.06529042869808077
2021-02-02,-0.04901162358789887,-0.02452316076294278,3510.81,3535.5,3495.57,3533.68,26454063000.0,-0.15721857651537618,-0.07757180460343488
2021-02-03,-0.23816130437764987,-0.1185992732077965,3531.15,3544.01,3508.51,3517.31,29735171600.0,-0.21067248489507465,-0.10419808706440144
2021-02-04,-0.40503230134962287,-0.199861447869761,3503.78,3524.72,3465.77,3501.86,29883485400.0,-0.24577872194908404,-0.12148477174339914
2021-02-05,-0.3030306618376059,-0.1504424778761062,3509.49,3536.54,3492.96,3496.33,29014617400.0,-0.23385536084867908,-0.11571222996776528
2021-02-06,0.04071809301878498,0.02040816326530612,3509.49,3536.54,3492.96,3496.33,29014617400.0,-0.20822503004407672,-0.1029249001055497
2021-02-07,0.06771817405495086,0.033950617283950615,3509.49,3536.54,3492.96,3496.33,29014617400.0,-0.15231753726695116,-0.0754358664230479
2021-02-08,-0.07956817965053171,-0.03979678238780694,3504.56,3542.21,3492.13,3532.45,24979961900.0,-0.11950940151953367,-0.059303185111266796
2021-02-09,0.08382666092211001,0.041920731707317076,3539.77,3604.01,3528.68,3603.49,25382176000.0,-0.09440314348973126,-0.04675063419894986
2021-02-10,0.18540322333136275,0.09249676584734799,3612.61,3662.77,3612.5,3655.09,25794082400.0,-0.08544192762076255,-0.042298937412194856
2021-02-11,0.7652004982000029,0.3663003663003663,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.006806257872390395,0.0021853502299875177
2021-02-12,0.9297914190930577,0.43646408839779005,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.10468656214048606,0.0482840751460608
2021-02-13,0.48265474679929443,0.23843416370106763,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.17676816725818048,0.08398741883694721
2021-02-14,0.4710623905939776,0.23278688524590163,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.26437763645254053,0.1272522521485135
2021-02-15,0.3777625055588286,0.18791946308724833,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.332456953192184,0.16108844624484894
2021-02-16,0.6686060716438277,0.3237113402061856,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.39524575105468823,0.1914187639389369
2021-02-17,0.29849298855599654,0.14854111405835543,3612.61,3662.77,3612.5,3655.09,25794082400.0,0.41832323250479275,0.20287781361637736
2021-02-18,-0.13338811588525612,-0.06663098742306663,3721.09,3731.69,3663.66,3675.36,34030906500.0,0.41294123888132034,0.20019439311285142
2021-02-19,-0.03214120921179686,-0.016082474226804123,3661.78,3699.65,3634.01,3696.17,36105980400.0,0.40134445186792966,0.19439407251943927
2021-02-20,0.4804627600358728,0.23655913978494625,3661.78,3699.65,3634.01,3696.17,36105980400.0,0.4308504055383806,0.20880030991319912
2021-02-21,0.4206399061273995,0.20802919708029197,3661.78,3699.65,3634.01,3696.17,36105980400.0,0.39639434633112025,0.19297319299119167
2021-02-22,-0.23955388071224795,-0.1192836584585865,3707.19,3717.27,3642.44,3642.44,48882147800.0,0.27945981635058964,0.13739841830555402
2021-02-23,-0.28728860402254563,-0.14276071549105637,3617.7,3672.15,3617.7,3636.36,39887317400.0,0.20246548126840563,0.09927893038634161
2021-02-24,-0.33853489044005014,-0.16773223016171493,3638.94,3645.65,3531.59,3564.08,36215895200.0,0.12150575316500287,0.05922701884557996
2021-02-25,-0.21604628944344817,-0.10767287653931165,3595.54,3608.56,3568.47,3585.05,36623229900.0,0.06212487366477519,0.02966778488292396
2021-02-26,-0.2409995582383931,-0.11996795513719206,3514.56,3550.41,3500.7,3509.08,33328006700.0,-0.02883568932344689,-0.014700144651413805
2021-02-27,-0.01697010421846159,-0.00850546780072904,3514.56,3550.41,3500.7,3509.08,33328006700.0,-0.0603819986008927,-0.030404802837322255
2021-02-28,0.04145671367834613,0.02077922077922078,3514.56,3550.41,3500.7,3509.08,33328006700.0,-0.04289751564453248,-0.021663782017093514
2021-03-01,-0.004593485339190095,-0.0022988505747126436,3531.48,3552.57,3511.99,3551.4,31548752600.0,-0.0401427432572718,-0.020285419651884365
2021-03-02,-0.23047294738689175,-0.11478747772970221,3566.85,3566.85,3485.36,3508.59,33983048600.0,-0.11123631399954825,-0.05542008140334921
2021-03-03,0.07343504520207511,0.03673132480396203,3500.16,3577.62,3498.72,3576.9,34765684600.0,-0.1459568000920807,-0.0725498686309822
2021-03-04,-0.27803450226123916,-0.13818722139673106,3546.64,3552.2,3487.38,3503.49,39361612000.0,-0.1498048622469798,-0.07444022492479666
2021-03-05,-0.22373334785150747,-0.11147540983606558,3463.31,3523.57,3456.67,3501.99,35640922300.0,-0.143449336629876,-0.07131169435929759
2021-03-06,0.33010278833573314,0.16417910447761194,3463.31,3523.57,3456.67,3501.99,35640922300.0,-0.07658556875229766,-0.0381205608953649
2021-03-07,0.23914389266065098,0.11942959001782531,3463.31,3523.57,3456.67,3501.99,35640922300.0,-0.03106655054188775,-0.0154103142396512
2021-03-08,-0.35570359854910055,-0.17605417051400432,3524.98,3542.3,3421.22,3421.41,38704795400.0,-0.04253695457295849,-0.021018935777332427
2021-03-09,-0.32900751286563884,-0.16308218202535252,3415.34,3429.15,3328.31,3359.29,40765253900.0,-0.07374069543767621,-0.03647660719979477
2021-03-10,-0.45757375627896885,-0.22495894909688013,3389.84,3397.03,3354.82,3357.74,29974916600.0,-0.1236437424334077,-0.061050424187404875
2021-03-11,-0.19510128344035352,-0.09729886726691839,3369.9,3436.83,3369.9,3436.83,32211204400.0,-0.14269452224352405,-0.07055042585662544
2021-03-12,-0.04160846723086855,-0.02081727062451812,3447.2,3454.51,3417.24,3453.08,35802703500.0,-0.12380807422792173,-0.06115340514610703
2021-03-13,0.4184523036349755,0.20703125,3447.2,3454.51,3417.24,3453.08,35802703500.0,-0.0893063483846317,-0.04412341262650323
2021-03-14,0.2302107185373023,0.11496062992125984,3447.2,3454.51,3417.24,3453.08,35802703500.0,-0.03848182630477755,-0.018808627494704144
2021-03-15,-0.22553748782124491,-0.11235955056179775,3441.88,3457.49,3392.51,3419.95,36781329300.0,-0.03866224030175129,-0.01889704156727736
2021-03-16,-0.1424133221285451,-0.07113896056026539,3424.65,3448.88,3406.17,3446.73,31666874700.0,-0.08591385134817911,-0.042428848071065096
2021-03-17,-0.1415309846055533,-0.0707070707070707,3435.73,3454.06,3410.28,3445.55,28005981800.0,-0.12398133907479955,-0.06144251414355469
2021-03-18,-0.026576789244160813,-0.013299013299013299,3449.64,3478.14,3449.38,3463.07,28440389100.0,-0.09106865814430558,-0.04516699842205559
2021-03-19,-0.31556772622939966,-0.1565825478868957,3423.87,3439.52,3389.29,3404.66,30916171600.0,-0.08972467948068166,-0.044517035008209915
2021-03-20,0.038614836127779516,0.01937984496124031,3423.87,3439.52,3389.29,3404.66,30916171600.0,-0.04010582024000682,-0.020083155602397873
2021-03-21,0.19574457712609533,0.0979020979020979,3423.87,3439.52,3389.29,3404.66,30916171600.0,-0.0010212341833619383,-0.0005630590854962439
2021-03-22,-0.005286355923147948,-0.0026455026455026454,3406.12,3443.66,3404.23,3443.44,31255908400.0,0.0026109769474101222,0.0012541177124053035
2021-03-23,-0.21580127271088323,-0.10755007704160247,3445.34,3445.42,3390.05,3411.51,32638940900.0,-0.06081438068717575,-0.030204014991754947
2021-03-24,-0.274650384032702,-0.13653136531365315,3394.13,3415.29,3362.18,3367.06,31739869700.0,-0.11130049094417618,-0.05535321451524625
2021-03-25,-0.3641843659608639,-0.18021201413427562,3355.07,3382.23,3344.97,3363.59,27067609700.0,-0.1251651787581381,-0.06213846087249404
2021-03-26,-0.0015698590351200178,-0.0007855459544383347,3373.32,3423.22,3373.32,3418.33,27461498700.0,-0.11108083244879559,-0.05510311941191134
2021-03-27,0.4312436394362409,0.21311475409836064,3373.32,3423.22,3373.32,3418.33,27461498700.0,-0.053803370044616175,-0.0267209369313682
2021-03-28,0.2734974374598246,0.1364562118126273,3373.32,3423.22,3373.32,3418.33,27461498700.0,-0.023795947374217634,-0.011745414420204141
2021-03-29,-0.09650339566225187,-0.04825737265415549,3429.63,3449.83,3409.89,3435.3,28482424300.0,-0.001889514317502855,-0.0009128968969301182
2021-03-30,-0.07951206292773363,-0.03976801988400994,3432.53,3457.63,3423.32,3456.68,28542308100.0,-0.013702204223054171,-0.006827683381455144
2021-03-31,-0.02007924290597922,-0.010048055919615552,3452.21,3452.21,3420.83,3441.91,28304926100.0,-0.03528458622626163,-0.017622698763626488
2021-04-01,-0.02271792385965684,-0.011368804001819008,3444.81,3470.03,3438.83,3466.33,27524429500.0,-0.03702774301991251,-0.018495028899258123
2021-04-02,0.03749267625067266,0.01876172607879925,3472.63,3487.59,3462.83,3484.39,26265487300.0,-0.011698348123756924,-0.005863848587217951
2021-04-03,0.19349485739207992,0.09693877551020408,3472.63,3487.59,3462.83,3484.39,26265487300.0,0.03511617601872127,0.01748316549516777
2021-04-04,0.07076907088820716,0.03559870550161812,3472.63,3487.59,3462.83,3484.39,26265487300.0,0.07861151970362837,0.039064237458757145
2021-04-05,0.21791250189665715,0.10894941634241245,3472.63,3487.59,3462.83,3484.39,26265487300.0,0.1005597557968061,0.05003773368844222
2021-04-06,-0.04750767003616538,-0.023773394031360646,3491.63,3493.28,3471.76,3482.97,23474667100.0,0.052684624849565466,0.026348918875470095
2021-04-07,-0.004662013105811301,-0.0023331777881474567,3483.42,3483.42,3453.19,3479.63,29578697800.0,0.02486867979300188,0.01246997991539262
2021-04-08,0.03306086226088821,0.016544117647058824,3467.49,3495.91,3459.32,3482.55,33175532900.0,0.03782510558531589,0.018950128945514053
2021-04-09,-0.236196673558789,-0.11764705882352941,3475.44,3475.45,3442.14,3450.68,28008519600.0,0.02215664452221035,0.011162225051562105
2021-04-10,0.16974277458709455,0.08505747126436781,3475.44,3475.45,3442.14,3450.68,28008519600.0,0.04113884627151773,0.020672777769960442
2021-04-11,0.2655495441027781,0.13253012048192772,3475.44,3475.45,3442.14,3450.68,28008519600.0,0.06996559306776122,0.03506267021833512
2021-04-12,-0.3989457079800145,-0.19698288366695677,3445.97,3456.16,3403.9,3412.95,30957723900.0,0.026321754644692507,0.013488209243759517
2021-04-13,-0.27713186155662844,-0.13777490297542044,3411.29,3425.39,3387.9,3396.47,27062605400.0,-0.020740917250178327,-0.009983158604802936
2021-04-14,-0.1725898836954179,-0.0861551650235748,3397.02,3420.03,3392.98,3416.72,23324232700.0,-0.04507681270854084,-0.02215854565732223
2021-04-15,-0.268182847400347,-0.13337320574162678,3409.61,3409.61,3373.09,3398.99,23400505400.0,-0.09368634763824125,-0.04639080786572615
2021-04-16,0.0728096700136523,0.03642231443061319,3407.19,3432.63,3394.13,3426.62,25857967200.0,-0.08165461363325947,-0.04037123701952877
2021-04-17,0.28090238546640217,0.14018691588785046,3407.19,3432.63,3394.13,3426.62,25857967200.0,-0.053098173776038135,-0.026119227651928978
2021-04-18,0.13566586515315518,0.068,3407.19,3432.63,3394.13,3426.62,25857967200.0,-0.042837673486811445,-0.02097363941663486
2021-04-19,0.1724296159611145,0.08608058608058608,3427.55,3479.01,3414.36,3477.55,30273581900.0,-0.0019750445348210937,-0.0006008749262233104
2021-04-20,-0.0711698797988181,-0.03559870550161812,3467.15,3494.3,3463.46,3472.94,28530008200.0,-0.02606630997341236,-0.012666492602821905
2021-04-21,-0.07706334815959477,-0.038546743464776254,3456.3,3481.25,3450.11,3472.93,25377785900.0,-0.060327599199649654,-0.029774178997492306
2021-04-22,-0.03875023560990524,-0.019390581717451522,3482.83,3485.36,3456.32,3465.11,25111451000.0,-0.024308051962638723,-0.01201494880254178
2021-04-23,-0.055301496290488195,-0.02766798418972332,3462.09,3482.36,3456.33,3474.17,24936043300.0,-0.0021250154360246964,-0.0010042569239720688
2021-04-24,0.3461485309517449,0.1721132897603486,3462.09,3482.36,3456.33,3474.17,24936043300.0,0.04974882602869159,0.024822588554420273
2021-04-25,0.2330938821673778,0.11645101663585952,3462.09,3482.36,3456.33,3474.17,24936043300.0,0.09987649898546407,0.049805010792168904
2021-04-26,-0.3080037289493628,-0.15289525048796357,3484.11,3497.12,3438.57,3441.17,27697077100.0,0.061795159089162555,0.030873254300311227
2021-04-27,-0.21981342817711041,-0.10955165692007797,3440.09,3443.85,3417.26,3442.61,25303239300.0,0.011723577724811297,0.005899397019518385
2021-04-28,0.004357305368955626,0.0021810250817884407,3432.16,3457.07,3423.33,3457.07,24738112000.0,-0.0014072782536086598,-0.0006825004723027717
2021-04-29,-0.07206507052392161,-0.036055143160127257,3458.08,3478.23,3447.59,3474.9,27663138700.0,-0.02585674690211227,-0.012896073396374105
